unitserialnumber,code,deviceId,timestamp,manual,type,message,alarm_type
2024003,4034.0,un0000000000002202,2024-12-03 14:37:49,False,4,GENERAL SYSTEM - FILL Clean-In-Place (CIP) Water Tank With Treated Water For Immediate Use,INFO
2024003,4034.0,un0000000000002202,2024-12-03 14:41:54,False,4,GENERAL SYSTEM - FILL Clean-In-Place (CIP) Water Tank With Treated Water For Immediate Use,INFO
2024003,4034.0,un0000000000002202,2024-12-03 14:46:03,False,4,GENERAL SYSTEM - FILL Clean-In-Place (CIP) Water Tank With Treated Water For Immediate Use,INFO
2024003,4034.0,un0000000000002202,2024-12-03 14:50:14,False,4,GENERAL SYSTEM - FILL Clean-In-Place (CIP) Water Tank With Treated Water For Immediate Use,INFO
2024003,4034.0,un0000000000002202,2024-12-03 14:54:24,False,4,GENERAL SYSTEM - FILL Clean-In-Place (CIP) Water Tank With Treated Water For Immediate Use,INFO
2024003,4034.0,un0000000000002202,2024-12-03 14:58:30,False,4,GENERAL SYSTEM - FILL Clean-In-Place (CIP) Water Tank With Treated Water For Immediate Use,INFO
2024003,4034.0,un0000000000002202,2024-12-03 15:02:35,False,4,GENERAL SYSTEM - FILL Clean-In-Place (CIP) Water Tank With Treated Water For Immediate Use,INFO
2024003,4034.0,un0000000000002202,2024-12-03 15:06:38,False,4,GENERAL SYSTEM - FILL Clean-In-Place (CIP) Water Tank With Treated Water For Immediate Use,INFO
2024003,4034.0,un0000000000002202,2024-12-03 15:10:46,False,4,GENERAL SYSTEM - FILL Clean-In-Place (CIP) Water Tank With Treated Water For Immediate Use,INFO
2024003,4034.0,un0000000000002202,2024-12-03 15:14:55,False,4,GENERAL SYSTEM - FILL Clean-In-Place (CIP) Water Tank With Treated Water For Immediate Use,INFO
2024003,4034.0,un0000000000002202,2024-12-03 15:19:04,False,4,GENERAL SYSTEM - FILL Clean-In-Place (CIP) Water Tank With Treated Water For Immediate Use,INFO
2024003,4034.0,un0000000000002202,2024-12-03 15:23:14,False,4,GENERAL SYSTEM - FILL Clean-In-Place (CIP) Water Tank With Treated Water For Immediate Use,INFO
2024003,4034.0,un0000000000002202,2024-12-03 15:27:34,False,4,GENERAL SYSTEM - FILL Clean-In-Place (CIP) Water Tank With Treated Water For Immediate Use,INFO
2024003,4034.0,un0000000000002202,2024-12-03 15:31:42,False,4,GENERAL SYSTEM - FILL Clean-In-Place (CIP) Water Tank With Treated Water For Immediate Use,INFO
2024003,4034.0,un0000000000002202,2024-12-03 15:35:49,False,4,GENERAL SYSTEM - FILL Clean-In-Place (CIP) Water Tank With Treated Water For Immediate Use,INFO
2024003,4034.0,un0000000000002202,2024-12-03 15:40:05,False,4,GENERAL SYSTEM - FILL Clean-In-Place (CIP) Water Tank With Treated Water For Immediate Use,INFO
